......	0.949740932642487045711732207565
!@#$%^	0.005699481865284974045626764649
&^!!)$	0.005181347150259067550759350951
``````	0.004145077720207253693662785565
******	0.003108808290155440270247089174
------	0.002590673575129533775379675475
&#!)!&	0.002590673575129533775379675475
++++++	0.002072538860103626846831392783
~~~!!!	0.001554404145077720135123544587
______	0.001036269430051813423415696391
^)!%)%	0.001036269430051813423415696391
))!)#*	0.001036269430051813423415696391
(*#@!(	0.001036269430051813423415696391
&()!!*	0.001036269430051813423415696391
&&%&@!	0.001036269430051813423415696391
{}{}{}	0.000518134715025906711707848196
`*)(%!	0.000518134715025906711707848196
^*^(!&	0.000518134715025906711707848196
^%$#@!	0.000518134715025906711707848196
]]][[[	0.000518134715025906711707848196
[][][]	0.000518134715025906711707848196
@&(#!*	0.000518134715025906711707848196
@%!@@*	0.000518134715025906711707848196
???...	0.000518134715025906711707848196
//////	0.000518134715025906711707848196
///***	0.000518134715025906711707848196
/*/*/*	0.000518134715025906711707848196
/*.<>?	0.000518134715025906711707848196
/*-+/*	0.000518134715025906711707848196
-\-\-.	0.000518134715025906711707848196
*+*+*+	0.000518134715025906711707848196
**@^$%	0.000518134715025906711707848196
***---	0.000518134715025906711707848196
*()#)&	0.000518134715025906711707848196
*&!@!!	0.000518134715025906711707848196
*#)#@%	0.000518134715025906711707848196
*!$(@^	0.000518134715025906711707848196
)@)*!#	0.000518134715025906711707848196
)#)$)%	0.000518134715025906711707848196
&()$!%	0.000518134715025906711707848196
&!)#)^	0.000518134715025906711707848196
%@@))*	0.000518134715025906711707848196
$#^%%^	0.000518134715025906711707848196
#@!(*&	0.000518134715025906711707848196
##)(#@	0.000518134715025906711707848196
!)^)^&	0.000518134715025906711707848196
!(*@%%	0.000518134715025906711707848196
!#@%!%	0.000518134715025906711707848196
